pathway_name,gene_symbol
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,"['TSPOAP1', 'SYN1', 'SYT1', 'RIMS1', 'RAB3A', 'STX1A', 'PPFIA1', 'SNAP25', 'STXBP1', 'PPFIA2', 'PPFIA4', 'SYN2', 'SLC18A2', 'CPLX1', 'PPFIA3', 'SYN3', 'UNC13B', 'VAMP2']"
REACTOME_ABC_TRANSPORTER_DISORDERS,['CALM1']
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,['CALM1']
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,['CALM1']
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,['CALM1']
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,['CALM1']
REACTOME_SPERM_MOTILITY_AND_TAXES,"['CATSPERG', 'HVCN1', 'CATSPERB', 'CATSPER3', 'CATSPER2', 'CATSPERD', 'CATSPER1', 'CATSPER4', 'KCNU1']"
REACTOME_SIGNALING_BY_NTRK2_TRKB,['CALM1']
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,['CALM1']
BIOCARTA_BOTULIN_PATHWAY,"['VAMP2', 'SNAP25', 'CHRNA1', 'CHRM1', 'STX1A']"
KEGG_BUTANOATE_METABOLISM,['CALM1']
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,['CALM1']
REACTOME_INFLAMMASOMES,['CALM1']
BIOCARTA_VIP_PATHWAY,['CALM1']
KEGG_APOPTOSIS,['CALM1']
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,['CALM1']
REACTOME_PCP_CE_PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,['CALM1']
PID_AURORA_B_PATHWAY,['CALM1']
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,['CALM1']
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN,"['DTX4', 'ZBP1', 'IRF3', 'NLRP4', 'TBK1']"
PID_RAS_PATHWAY,['CALM1']
REACTOME_CA2PLUS_PATHWAY,['CALM1']
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,['CALM1']
REACTOME_BIOSYNTHESIS_OF_MARESINS,"['ALOX5', 'CYP2D6', 'EPHX2', 'CYP2E1', 'CYP2C9', 'CYP2C8', 'CYP1A2', 'CYP3A4']"
NABA_COLLAGENS,['CALM1']
REACTOME_SEROTONIN_RECEPTORS,"['HTR2A', 'HTR1B', 'HTR2B', 'HTR2C', 'HTR7', 'HTR5A', 'HTR6', 'HTR4', 'HTR1E', 'HTR1A', 'HTR1F', 'HTR1D']"
PID_P38_MKK3_6PATHWAY,['CALM1']
BIOCARTA_TNFR2_PATHWAY,['CALM1']
PID_FOXO_PATHWAY,['CALM1']
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,['CALM1']
REACTOME_ZINC_TRANSPORTERS,['CALM1']
REACTOME_GAB1_SIGNALOSOME,['CALM1']
REACTOME_INNATE_IMMUNE_SYSTEM,['CALM1']
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,['CALM1']
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,['CALM1']
REACTOME_NEURONAL_SYSTEM,['CALM1']
REACTOME_SIGNALING_BY_FGFR,['CALM1']
BIOCARTA_IFNA_PATHWAY,['CALM1']
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,['CALM1']
PID_UPA_UPAR_PATHWAY,['CALM1']
BIOCARTA_LECTIN_PATHWAY,['CALM1']
BIOCARTA_GSK3_PATHWAY,['CALM1']
REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE,['CALM1']
BIOCARTA_PML_PATHWAY,['CALM1']
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,['CALM1']
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,['CALM1']
REACTOME_G0_AND_EARLY_G1,['CALM1']
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,['CALM1']
PID_IL12_STAT4_PATHWAY,"['CD3D', 'MAPK9', 'IL18RAP', 'IL18', 'HLA-DRA', 'CD3G', 'STAT4', 'CD80', 'HLA-DRB1', 'IRF1', 'PIAS2', 'IL18R1', 'ETV5', 'CREBBP', 'PRF1', 'CD4', 'IL2', 'TGFB1', 'MAPK8', 'PPP3R1', 'JUN', 'TBX21', 'FOS', 'PPP3CB', 'CD28', 'CD86', 'STAT3', 'IFNG', 'IL2RA', 'CD3E', 'PPP3CA', 'IL13', 'CD247']"
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,['CALM1']
PID_GMCSF_PATHWAY,['CALM1']
PID_TAP63_PATHWAY,['CALM1']
PID_ILK_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,['CALM1']
BIOCARTA_DREAM_PATHWAY,['CALM1']
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,['CALM1']
REACTOME_CALCINEURIN_ACTIVATES_NFAT,['CALM1']
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,['CALM1']
KEGG_PARKINSONS_DISEASE,['CALM1']
PID_AR_PATHWAY,['CALM1']
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,['CALM1']
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,"['ELAVL1', 'XPO1', 'SET', 'NUP214', 'ANP32A', 'PRKCA', 'TNFSF13', 'PRKCD']"
REACTOME_PHENYLALANINE_METABOLISM,['CALM1']
REACTOME_MELANIN_BIOSYNTHESIS,['CALM1']
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,['CALM1']
REACTOME_LEUKOTRIENE_RECEPTORS,['CALM1']
BIOCARTA_LIS1_PATHWAY,['CALM1']
REACTOME_COMPLEMENT_CASCADE,['CALM1']
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,['CALM1']
REACTOME_PEPTIDE_HORMONE_METABOLISM,['CALM1']
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION,['CALM1']
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,['CALM1']
BIOCARTA_CTCF_PATHWAY,['CALM1']
KEGG_DILATED_CARDIOMYOPATHY,['CALM1']
KEGG_MELANOMA,['CALM1']
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,['CALM1']
REACTOME_INTERLEUKIN_35_SIGNALLING,['CALM1']
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,['CALM1']
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,['CALM1']
REACTOME_MACROAUTOPHAGY,['CALM1']
PID_INTEGRIN_A4B1_PATHWAY,['CALM1']
REACTOME_PEROXISOMAL_LIPID_METABOLISM,['CALM1']
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,"['DCN', 'VCAN', 'CSPG5', 'NCAN', 'BCAN', 'CHST14', 'CSPG4', 'BGN']"
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,"['GNA15', 'GNA11', 'FFAR1', 'PLCB2', 'PLCB3', 'GNA14', 'GNAQ', 'PLCB1']"
KEGG_ETHER_LIPID_METABOLISM,['CALM1']
BIOCARTA_EFP_PATHWAY,"['CDK2', 'CCNB1', 'CDK4', 'CDK6', 'CDK7', 'SMURF1', 'CCNB2', 'ESR1', 'CDK8', 'TP53', 'SMURF2', 'SFN', 'TRIM25', 'CDK5', 'CDK3', 'CDK1']"
BIOCARTA_PTEN_PATHWAY,['CALM1']
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,['CALM1']
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,['CALM1']
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,['CALM1']
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,['CALM1']
REACTOME_METAL_ION_SLC_TRANSPORTERS,['CALM1']
PID_CERAMIDE_PATHWAY,['CALM1']
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,['CALM1']
REACTOME_GAP_JUNCTION_ASSEMBLY,['CALM1']
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,['CALM1']
BIOCARTA_ARENRF2_PATHWAY,['CALM1']
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,['CALM1']
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,['CALM1']
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,['CALM1']
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,['CALM1']
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,['CALM1']
BIOCARTA_CB1R_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,['CALM1']
REACTOME_TRANSPORT_OF_FATTY_ACIDS,['CALM1']
REACTOME_ANDROGEN_BIOSYNTHESIS,['CALM1']
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,['CALM1']
BIOCARTA_EIF_PATHWAY,['CALM1']
REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY,['CALM1']
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,['CALM1']
REACTOME_L1CAM_INTERACTIONS,['CALM1']
BIOCARTA_MCALPAIN_PATHWAY,['CALM1']
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,"['ELOVL5', 'ACAA1', 'ELOVL1', 'ACOT8', 'ABCD1', 'SCP2', 'ELOVL3', 'HSD17B4', 'FADS2', 'FADS1', 'ACSL1', 'ACOX1', 'ELOVL2']"
REACTOME_TP53_REGULATES_METABOLIC_GENES,['CALM1']
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,"['LNPEP', 'CTSL', 'CTSV', 'CTSS', 'B2M', 'HLA-C', 'HLA-E', 'HLA-G', 'HLA-F', 'HLA-B', 'HLA-A']"
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,['CALM1']
REACTOME_NEUROFASCIN_INTERACTIONS,['CALM1']
REACTOME_PI_METABOLISM,['CALM1']
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,['CALM1']
BIOCARTA_MSP_PATHWAY,['CALM1']
BIOCARTA_RNAPOL3_PATHWAY,['CALM1']
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,['CALM1']
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,['CALM1']
REACTOME_FIBRONECTIN_MATRIX_FORMATION,"['CEACAM1', 'CEACAM6', 'FN1', 'CEACAM8', 'ITGB1', 'ITGA5']"
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,['CALM1']
REACTOME_REGULATION_OF_TP53_ACTIVITY,['CALM1']
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,['CALM1']
KEGG_PROPANOATE_METABOLISM,['CALM1']
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,['CALM1']
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,['CALM1']
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,"['SALL4', 'SALL1', 'NANOG', 'DPPA4', 'FGF2', 'EPHA1', 'NR6A1', 'ZIC3', 'STAT3', 'SOX2', 'FOXD3', 'POU5F1', 'TDGF1']"
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,['CALM1']
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,['CALM1']
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,['CALM1']
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,"['CLASP1', 'ABL1', 'CAP2', 'CAP1', 'ABL2', 'SLIT2', 'CLASP2', 'ROBO1']"
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,['CALM1']
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,['CALM1']
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,"['CREBBP', 'CBFB', 'RUNX2', 'LGALS3', 'RUNX1', 'CSF2', 'PRKCB']"
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,['CALM1']
REACTOME_DUAL_INCISION_IN_TC_NER,['CALM1']
PID_INTEGRIN3_PATHWAY,['CALM1']
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,['CALM1']
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,"['RHOA', 'CDC42', 'KLC3', 'KLC1', 'KTN1', 'RAC1', 'KLC4', 'KIF5A', 'KIF5B', 'KLC2', 'RHOG']"
REACTOME_ARACHIDONIC_ACID_METABOLISM,['CALM1']
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,['CALM1']
REACTOME_OAS_ANTIVIRAL_RESPONSE,"['AC004551.1', 'DDX58', 'OAS3', 'OAS2', 'OASL', 'RNASEL', 'ABCE1', 'PDE12', 'FLNA']"
BIOCARTA_CDMAC_PATHWAY,['CALM1']
KEGG_CITRATE_CYCLE_TCA_CYCLE,['CALM1']
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,['CALM1']
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,['CALM1']
PID_IL5_PATHWAY,['CALM1']
PID_P53_DOWNSTREAM_PATHWAY,['CALM1']
KEGG_JAK_STAT_SIGNALING_PATHWAY,['CALM1']
REACTOME_INTERLEUKIN_12_SIGNALING,['CALM1']
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,['CALM1']
REACTOME_EXTENSION_OF_TELOMERES,['CALM1']
REACTOME_SHC_MEDIATED_CASCADE:FGFR4,"['FGF4', 'FGF20', 'FGF9', 'FGF8', 'FGF6', 'FGF1', 'SOS1', 'FGF23', 'KRAS', 'KLB', 'FGF2', 'FGF18', 'FGF17', 'SHC1', 'FGFR4', 'FGF19', 'HRAS', 'GRB2', 'FGF16', 'NRAS']"
REACTOME_PTEN_REGULATION,['CALM1']
BIOCARTA_SHH_PATHWAY,['CALM1']
REACTOME_SHC_MEDIATED_CASCADE:FGFR1,"['FGF10', 'FGF22', 'FGF4', 'FGFR1', 'FGF20', 'FGF9', 'FGF8', 'FGF6', 'FGF1', 'SOS1', 'FGF23', 'KL', 'KRAS', 'FGF5', 'FGF2', 'FGF17', 'SHC1', 'HRAS', 'GRB2', 'FGF3', 'NRAS']"
REACTOME_SHC_MEDIATED_CASCADE:FGFR2,"['FGFR2', 'FGF10', 'FGF22', 'FGF4', 'FGF20', 'FGF9', 'FGF8', 'FGF6', 'FGF1', 'SOS1', 'FGF23', 'KRAS', 'FGF5', 'FGF2', 'FGF7', 'FGF18', 'FGF17', 'SHC1', 'HRAS', 'GRB2', 'FGF3', 'FGF16', 'NRAS']"
REACTOME_SHC_MEDIATED_CASCADE:FGFR3,"['FGFR3', 'FGF4', 'FGF20', 'FGF9', 'FGF8', 'FGF1', 'SOS1', 'FGF23', 'KRAS', 'FGF5', 'FGF2', 'FGF18', 'FGF17', 'SHC1', 'HRAS', 'GRB2', 'FGF16', 'NRAS']"
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,['CALM1']
REACTOME_HOST_INTERACTIONS_WITH_INFLUENZA_FACTORS,['CALM1']
REACTOME_REGULATION_OF_RAS_BY_GAPS,['CALM1']
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,['CALM1']
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE,['CALM1']
SA_G1_AND_S_PHASES,['CALM1']
BIOCARTA_PCAF_PATHWAY,['CALM1']
REACTOME_TRAIL_SIGNALING,['CALM1']
KEGG_TYPE_I_DIABETES_MELLITUS,"['HLA-DRB4', 'HLA-DRB5', 'LTA', 'HLA-DOA', 'HLA-DOB', 'HLA-DRB3', 'CD80', 'CD86', 'CD28', 'TNF', 'ICA1', 'IFNG', 'PTPRN2', 'HLA-C', 'HLA-B', 'INS', 'IL1B', 'HLA-DMB', 'PTPRN', 'HLA-DMA', 'HLA-F', 'HLA-E', 'HLA-A', 'IL2', 'HLA-DPA1', 'IL12B', 'HLA-DPB1', 'GAD1', 'HLA-DQA1', 'HLA-G', 'HLA-DQA2', 'IL12A', 'CPE', 'HLA-DQB1', 'GAD2', 'IL1A', 'HSPD1', 'PRF1', 'FAS', 'FASLG', 'GZMB', 'HLA-DRB1', 'HLA-DRA']"
KEGG_VIRAL_MYOCARDITIS,['CALM1']
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,['CALM1']
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,['CALM1']
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING,['CALM1']
REACTOME_G2_M_CHECKPOINTS,['CALM1']
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,['CALM1']
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,['CALM1']
REACTOME_DEFENSINS,['CALM1']
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,['CALM1']
PID_ER_NONGENOMIC_PATHWAY,['CALM1']
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,['CALM1']
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,['CALM1']
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,['CALM1']
BIOCARTA_PDZS_PATHWAY,['CALM1']
REACTOME_DISINHIBITION_OF_SNARE_FORMATION,['CALM1']
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,['CALM1']
REACTOME_MISMATCH_REPAIR,['CALM1']
BIOCARTA_41BB_PATHWAY,['CALM1']
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,['CALM1']
REACTOME_DAG_AND_IP3_SIGNALING,['CALM1']
BIOCARTA_IL6_PATHWAY,['CALM1']
REACTOME_CRISTAE_FORMATION,['CALM1']
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,['CALM1']
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,['CALM1']
KEGG_GALACTOSE_METABOLISM,['CALM1']
REACTOME_O2_CO2_EXCHANGE_IN_ERYTHROCYTES,"['SLC4A1', 'CYB5R4', 'CA2', 'RHAG', 'CA1', 'CYB5R1', 'CYB5R2', 'CA4', 'HBA2', 'HBA1', 'CYB5RL', 'AQP1', 'HBB']"
REACTOME_RAB_REGULATION_OF_TRAFFICKING,['CALM1']
REACTOME_INSULIN_PROCESSING,['CALM1']
BIOCARTA_RARRXR_PATHWAY,['CALM1']
PID_ERA_GENOMIC_PATHWAY,['CALM1']
REACTOME_BIOLOGICAL_OXIDATIONS,['CALM1']
REACTOME_CHYLOMICRON_ASSEMBLY,['CALM1']
BIOCARTA_EIF4_PATHWAY,['CALM1']
BIOCARTA_RHO_PATHWAY,['CALM1']
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,['CALM1']
PID_AVB3_INTEGRIN_PATHWAY,['CALM1']
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,['CALM1']
PID_NFKAPPAB_ATYPICAL_PATHWAY,['CALM1']
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,"['ACSM2B', 'GLYAT', 'GLYATL2', 'ACSM1', 'GLYATL1', 'GLYATL3']"
BIOCARTA_ARAP_PATHWAY,['CALM1']
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,['CALM1']
REACTOME_VISUAL_PHOTOTRANSDUCTION,['CALM1']
PID_THROMBIN_PAR1_PATHWAY,['CALM1']
REACTOME_DARPP_32_EVENTS,['CALM1']
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,['CALM1']
PID_SYNDECAN_1_PATHWAY,['CALM1']
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,['CALM1']
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,['CALM1']
REACTOME_ESTROGEN_BIOSYNTHESIS,['CALM1']
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,"['BTK', 'NFKB2', 'NFKBIA', 'IKBKB', 'NFKB1', 'UNC93B1', 'TICAM1', 'TRAF3', 'CD36', 'TLR4', 'TLR2', 'TIRAP', 'LY96', 'TLR3', 'CD14', 'MYD88', 'RELA', 'TLR10', 'TLR1', 'TLR6', 'TLR5', 'IRAK4', 'CHUK', 'IKBKG']"
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,['CALM1']
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,['CALM1']
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,['CALM1']
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,['CALM1']
REACTOME_METABOLISM_OF_NITRIC_OXIDE:_ENOS_ACTIVATION_AND_REGULATION,['CALM1']
REACTOME_CILIUM_ASSEMBLY,['CALM1']
REACTOME_DEFECTIVE_TPR_MAY_CONFER_SUSCEPTIBILITY_TOWARDS_THYROID_PAPILLARY_CARCINOMA_TPC,['CALM1']
KEGG_CALCIUM_SIGNALING_PATHWAY,['CALM1']
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,['CALM1']
REACTOME_FATTY_ACIDS,['CALM1']
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,['CALM1']
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,['CALM1']
REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,['CALM1']
REACTOME_HDL_REMODELING,['CALM1']
REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS,['CALM1']
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,['CALM1']
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,['CALM1']
BIOCARTA_HIVNEF_PATHWAY,['CALM1']
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,['CALM1']
REACTOME_G_PROTEIN_MEDIATED_EVENTS,['CALM1']
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,['CALM1']
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,['CALM1']
PID_TCR_JNK_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,['CALM1']
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,['CALM1']
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,['CALM1']
NABA_SECRETED_FACTORS,['CALM1']
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,['CALM1']
REACTOME_RUNX3_REGULATES_P14_ARF,['CALM1']
REACTOME_SERINE_BIOSYNTHESIS,['CALM1']
BIOCARTA_AGR_PATHWAY,['CALM1']
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,['CALM1']
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,['CALM1']
PID_RHOA_PATHWAY,['CALM1']
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5,['CALM1']
PID_FCER1_PATHWAY,['CALM1']
PID_HDAC_CLASSII_PATHWAY,['CALM1']
PID_ECADHERIN_STABILIZATION_PATHWAY,['CALM1']
PID_TRAIL_PATHWAY,['CALM1']
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,['CALM1']
REACTOME_SIALIC_ACID_METABOLISM,['CALM1']
REACTOME_P2Y_RECEPTORS,"['P2RY10', 'LPAR6', 'GPR17', 'LPAR4', 'P2RY12', 'P2RY1', 'P2RY6', 'P2RY14', 'P2RY2', 'P2RY13', 'P2RY4', 'P2RY11']"
REACTOME_CLEC7A_DECTIN_1_SIGNALING,['CALM1']
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,['CALM1']
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,['CALM1']
PID_AR_TF_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,['CALM1']
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,['CALM1']
PID_HIF1A_PATHWAY,"['HIF1A', 'OS9', 'VHL', 'HSP90AA1', 'HIF1AN', 'ELOC', 'NAA10', 'ELOB', 'COPS5', 'TP53', 'RBX1', 'ARNT', 'EGLN3', 'EGLN1', 'CUL2', 'CDKN2A', 'RACK1', 'HIF3A', 'EGLN2']"
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,['CALM1']
REACTOME_CS_DS_DEGRADATION,"['IDS', 'DCN', 'VCAN', 'HEXB', 'ARSB', 'HYAL1', 'CSPG5', 'IDUA', 'NCAN', 'BCAN', 'CSPG4', 'BGN', 'HYAL3', 'HEXA']"
PID_MTOR_4PATHWAY,['CALM1']
REACTOME_LAMININ_INTERACTIONS,['CALM1']
REACTOME_METABOLISM_OF_CARBOHYDRATES,['CALM1']
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,"['NTN1', 'SLIT2', 'ROBO3', 'ROBO1', 'SLIT3', 'NELL2', 'ROBO2', 'SLIT1', 'DCC', 'SRC']"
REACTOME_PYRUVATE_METABOLISM,['CALM1']
BIOCARTA_FIBRINOLYSIS_PATHWAY,['CALM1']
PID_CD8_TCR_DOWNSTREAM_PATHWAY,['CALM1']
PID_ARF_3PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C:CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,['CALM1']
REACTOME_DOPAMINE_RECEPTORS,"['DRD4', 'DRD2', 'DRD3', 'DRD5', 'DRD1']"
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,['CALM1']
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,['CALM1']
REACTOME_PROTEIN_UBIQUITINATION,['CALM1']
PID_MET_PATHWAY,['CALM1']
