"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"627","chr1",153509096,153509635,540,"*",4,5.34720816353966e-07,0.0182504425356668,0.0441067174464612,0.0201820642297703,-0.0210313462669664,-0.0116479438038845,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, S100A5, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"628","chr1",151226935,151227536,602,"*",8,1.2627111406304e-06,0.00492902888952834,0.11323429203336,0.0203513532509125,0.0161374845629236,0.00789722791780975,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, PSMD4, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"629","chr3",141086820,141087363,544,"*",6,5.10496243656392e-06,0.00700578246340754,0.111987296712299,0.0204247909234597,-0.0286492784130337,-0.0200498664199635,"ZBTB38, SNORA81, SNORD66, SNORD2, SNORD5, Metazoa_SRP, SNORA18, U4"
"630","chr12",120740010,120740057,48,"*",3,3.64480093462946e-05,0.0128009182364753,0.0400137688282309,0.0204513901518513,0.0123145854617065,0.0103756687689274,"SNORA9"
"631","chr2",240152257,240152476,220,"*",3,2.02604758635595e-05,0.0190875431955977,0.0209810307180706,0.0205952182825748,-0.0205184972778228,-0.0130644558158701,"HDAC4"
"632","chr11",45942176,45943237,1062,"*",4,1.39525683010095e-06,0.00932585338340438,0.0605614449060934,0.0207090440727652,-0.0118098674556945,-0.00746293856409383,"GYLTL1B, SNORD43"
"633","chr7",6212576,6212775,200,"*",2,1.12900250364835e-05,0.0588965139648034,0.00940737441135925,0.0208598855327557,-0.0263702339829025,-0.0151834094653765,"CYTH3"
"634","chr11",10715175,10715715,541,"*",10,3.24608460460064e-08,0.0784942618587176,0.0909144388057327,0.0210808239446479,-0.0276317461492968,-0.00930690933431075,"LSP1, MRVI1"
"635","chr15",65341703,65341995,293,"*",5,1.05243557880651e-05,0.0100245398062016,0.066174527717537,0.0210880452204747,0.00916678531179138,0.00692497182336533,"SLC51B"
"636","chr17",78747934,78748291,358,"*",4,5.1959047601231e-06,0.0714133583669707,0.0323804320397365,0.0211083235745244,-0.0272814510040087,-0.0154549768099825,"SNORA69, RPTOR"
"637","chrX",139006339,139006401,63,"*",2,1.77589320262806e-05,0.0186069298893954,0.0265007846245125,0.0214946027002135,-0.0344604775564431,-0.0238278150312343,"ATP11C, MIR505"
"638","chr8",71316578,71316869,292,"*",4,3.59566065000942e-06,0.0282036442891324,0.0665641429313603,0.0214961105850225,-0.0156385278879078,-0.0104114138862812,"SNORA7, SNORA32"
"639","chr6",32038881,32039176,296,"*",4,1.68693332282032e-05,0.008037699906518,0.078583949619699,0.0215422487913521,-0.0124165467184048,-0.00566747524733183,"SNORA38, TNXB, SNORA20"
"640","chr11",57364841,57365088,248,"*",6,1.46449270147131e-06,0.0167358795854644,0.0500321228989099,0.0215838488837111,-0.0109238529284212,-0.00818057586309857,"SERPING1, SNORD43"
"641","chr14",50065970,50066350,381,"*",4,3.43887098433697e-06,0.0260988078316417,0.0337464100444849,0.021684245766373,0.00589561490816455,0.00360192243645994,"LRR1, SNORA79"
"642","chr10",70321383,70321959,577,"*",6,2.75443055834433e-06,0.00925180796115336,0.0816546987358311,0.0219141658077335,-0.0234638607360106,-0.014383302548269,"TET1, SNORA71"
"643","chr17",78753273,78753887,615,"*",5,4.12264149248258e-06,0.00653796402848492,0.101272816188795,0.0219285975309238,-0.0222450284253883,-0.016097445537808,"SNORA69, RPTOR"
"644","chr8",70404514,70405204,691,"*",7,3.10235184663008e-06,0.00636461612162416,0.0970277189338045,0.0220684909110389,0.0124992970333646,0.00692899659987172,"SNORA7, SULF1, SNORA32"
"645","chr6",138893614,138893718,105,"*",6,1.31058768351039e-05,0.00516807281215553,0.119752967347688,0.022077977734675,0.0321915757972048,0.0233752592695319,"SNORD28, NHSL1, SNORA20"
"646","chr1",45190912,45191110,199,"*",2,2.65180810090889e-05,0.0151763784852025,0.0410085337110358,0.022369855034733,-0.0176681980180201,-0.0119828546925676,"snoU13, Y_RNA, SCARNA16, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, SNORA63, C1orf228, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60, SNORD116"
"647","chr16",46918956,46919194,239,"*",5,5.65434541927443e-06,0.00633262734796791,0.100406049205889,0.0224214920952356,-0.0193570795150181,-0.013472398450786,"GPT2, SNORD111"
"648","chr8",145024637,145026051,1415,"*",12,3.33607831842807e-10,0.01979091032088,0.091067595440137,0.0224237743235232,-0.0186330198701545,-0.00909870810640841,"PLEC"
"649","chr7",36022695,36022841,147,"*",2,3.42093902097337e-05,0.0139617087448958,0.0493951124644521,0.0224531240965447,-0.0277250812239617,-0.0214256496960772,"SNORA15"
"650","chr17",37895424,37896175,752,"*",7,3.59577025798227e-07,0.00712022328031256,0.104457019402777,0.0225984003294999,-0.0261703379445315,-0.018761891130248,"SNORA69, GRB7"
"651","chr10",32735158,32735292,135,"*",2,1.61102032354595e-05,0.01342310172596,0.055685486820203,0.022645537778845,0.00905898775176389,0.00689603848439413,"CCDC7"
"652","chr2",118572626,118572668,43,"*",2,1.52645889591455e-05,0.0198686892662579,0.02770292985407,0.0228561079986516,0.015070845860143,0.00934605739327071,"SNORA12, SNORA74, SNORA19, DDX18, snR65, 5S_rRNA, SNORA4, SNORD11, SNORD51, SNORA41, SCARNA6, SNORD39, SNORA75, ACA59, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"653","chr15",65677753,65678103,351,"*",3,1.10013979950711e-05,0.013723544312079,0.0467483072404337,0.0229228420849493,0.00878945289239039,0.00632815717692923,"IGDCC4"
"654","chr11",68815449,68815682,234,"*",2,1.59786063644585e-05,0.0149281351876836,0.0462319645534668,0.0230674387143276,-0.0175788251948708,-0.0134073801252625,"SNORD43"
"655","chr1",89664260,89664782,523,"*",7,2.65063246033105e-06,0.0106554368878865,0.0959351988646764,0.023123788420853,0.0100602494672537,0.00509605148582392,"snoU13, Y_RNA, SCARNA16, U1, SNORD112, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SNORA58, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, GBP4, SNORA42, SNORA40, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"656","chr6",33151512,33151943,432,"*",4,5.30562280825222e-06,0.0158265921800063,0.0567675706925993,0.0231298686430579,-0.0132765212870676,-0.00932700955485471,"SNORA38, COL11A2, SNORA20"
"657","chr1",43638365,43638475,111,"*",2,4.23115487549215e-06,0.0274363129952361,0.0193920272956951,0.0231879969898338,0.00859506973946519,0.00677505291615128,"snoU13, Y_RNA, SCARNA16, U1, SCARNA17, SCARNA18, SCARNA24, SNORD112, SNORA62, SNORA63, WDR65, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, EBNA1BP2, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60, SNORD116"
"658","chr6",55039232,55039622,391,"*",5,4.65440282884363e-06,0.0524004033971418,0.0238356431417108,0.0233220061553988,-0.0259327410079386,-0.00592703918436743,"SNORA38, SNORA8, SCARNA15, HCRTR2, SNORA20"
"659","chr1",28832988,28833064,77,"*",2,2.06848416813862e-05,0.0136711272285834,0.0588859493519635,0.0233607040226073,0.00848287569373869,0.0069483843790932,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, RCC1, SNHG3, SNORD112, SNORA62, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SNORA25, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
"660","chr2",74668072,74669516,1445,"*",11,1.00201388157154e-05,0.00721086742227257,0.113716047513951,0.023455963243723,-0.0307320717392233,-0.0143130144035832,"SNORA73, SNORA64, SNORD75, SNORA12, SNORA74, SNORA19, snR65, 5S_rRNA, SNORA4, SNORD11, SNORA41, SCARNA6, SNORD39, SNORD18, SNORA75, ACA59, RTKN, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"661","chr17",62778131,62778370,240,"*",6,3.51211320151774e-06,0.0194243244249801,0.0873089066265629,0.0235762492096739,-0.0213651352487619,-0.0105752388671845,"SNORA69, PLEKHM1P"
"662","chr12",16759029,16759793,765,"*",10,8.19715571797036e-08,0.00498142348895831,0.127692658952638,0.0236099133140305,0.0175748209893557,0.00812937465083137,"MGST1, LMO3, snoMe28S-Am2634"
"663","chr10",26987087,26987120,34,"*",2,1.4050675942969e-05,0.019312491837218,0.0311664058422692,0.0236385804125027,0.00544474744343383,0.00422000953019513,"PDSS1, SNORD115"
"664","chr6",31744816,31745181,366,"*",7,6.19579578296648e-07,0.0237392877636731,0.0809062600419407,0.0236507040996252,0.0066846362516203,0.00394872722545658,"SNORA38, VWA7, SNORA20"
"665","chr7",132937102,132937862,761,"*",9,1.12971395041153e-06,0.0256222439504626,0.117760148562765,0.0237676001794469,0.00926695308379009,0.00248038186639729,"EXOC4"
"666","chr8",38831148,38831857,710,"*",5,5.16323492460834e-06,0.00924678488810532,0.0750774635721312,0.0239112474712967,-0.0347134380053741,-0.018989807831324,"PLEKHA2, HTRA4, SNORA7"
"667","chr19",6481540,6482169,630,"*",10,1.21614358896347e-07,0.0550541699603975,0.0955468464776767,0.0239402283007303,0.0229668265380304,0.00603814097634135,"DENND1C"
"668","chr16",15736405,15737573,1169,"*",11,8.03940154534124e-07,0.0152654894811693,0.100384409431608,0.023950728683016,0.0174050457319712,0.00651226464480608,"hsa-mir-3180-3, NDE1, MIR484, KIAA0430"
"669","chr7",105319437,105319819,383,"*",6,1.2306276988252e-05,0.00504143109956371,0.122879253426429,0.0240672466403803,-0.0195870805892622,-0.0157105962000425,"ATXN7L1"
"670","chr17",8056950,8057058,109,"*",4,2.83481712670498e-05,0.0113558559712246,0.0717022863941789,0.0243190735559294,-0.0229290701222298,-0.0116002961247625,"PER1, RP11-599B13.6"
"671","chr6",33174613,33175644,1032,"*",9,7.04622156320112e-09,0.0330924991106352,0.10120173862626,0.0244021670289475,-0.0180212425028614,-0.00911641543839569,"SNORA38, MIR219-1, SNORA20"
"672","chr15",100890907,100891257,351,"*",4,7.22482972419167e-07,0.0137617760704716,0.051869154568633,0.0244370400768014,-0.0332675419122441,-0.0186891637652749,NA
"673","chr7",752286,753007,722,"*",8,9.22300100911143e-10,0.106853644716028,0.0293808449890208,0.0244778711609096,-0.0401142677744688,-0.0110812362908953,"PRKAR1B"
"674","chr5",131396204,131396357,154,"*",4,2.62353531177916e-05,0.010466552098937,0.0875935014391973,0.0245227518973313,-0.0177802454880963,-0.015709409165744,"IL3, snoZ6, SNORA27, SNORA68, SNORA57, 7SK, SNORD45, SNORD95"
"675","chr3",52528714,52529524,811,"*",11,9.74231491763163e-10,0.00876608109553059,0.044534915368198,0.0245769574037025,-0.0273114707368197,-0.01171355360245,"U7, SNORD77, STAB1, SNORA33, SNORA81, SNORD66, SNORD5, SNORD38, SNORD63, Metazoa_SRP, SNORA18"
"676","chr6",31733619,31734580,962,"*",19,9.51337036606725e-12,0.00364282968524169,0.145484833265789,0.0246539705411216,-0.0201874745647478,-0.0122802507237086,"SNORA38, VWA7, SNORA20"
"677","chr14",68283005,68283527,523,"*",7,1.84649793085548e-06,0.0109574592949797,0.0800005573964726,0.0246888862219001,0.00600299550475983,0.00424281311708163,"SNORA46, SNORA79, ZFYVE26"
"678","chr20",10415809,10415952,144,"*",7,6.44977513746283e-07,0.0126545560213719,0.0436849972730342,0.0249001884166855,0.00525530788135482,0.00284986976193254,"SLX4IP"
"679","chr5",34042976,34043509,534,"*",7,2.25748343060123e-06,0.0128549288336987,0.0684350622302236,0.0249349706906333,-0.0225758724583828,-0.0110529510152787,"SNORA27, SNORA68, RPS23P5, RP11-1084J3.4, C1QTNF3, SNORA57, 7SK, SNORD45"
"680","chr19",3062808,3062955,148,"*",3,3.05708028927859e-05,0.0174433699284671,0.0377923048360843,0.0250308509539386,0.00604734136565119,0.00475565967720322,"AES"
"681","chr15",89920824,89921258,435,"*",8,4.13979355403798e-07,0.00750901127090521,0.124260748061413,0.0250877219620272,-0.0289788319525297,-0.013679253373188,"LINC00925"
"682","chr1",155214303,155214859,557,"*",8,4.53404340311313e-07,0.0139535777332356,0.0608300714681389,0.0252630110255274,0.00808544925031462,0.00350388931197192,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, GBA, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"683","chr14",24684670,24685715,1046,"*",10,2.70964568385738e-08,0.0655920801627946,0.0768460772159753,0.0257766463363367,0.00949472934325649,0.00388099450671237,"SNORA79, AL136419.6, MDP1, NEDD8-MDP1"
"684","chr1",27961334,27962037,704,"*",8,1.78238144444999e-06,0.00418792588518635,0.140970740477044,0.0259283602917799,-0.0315177727934087,-0.0173359477984964,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SNORD112, SNORA62, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, FGR, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
"685","chr6",161694840,161695210,371,"*",3,1.84141752134054e-06,0.0134942845494906,0.0595300841189161,0.0259658205040005,0.0075502301155192,0.00579245970645353,"AGPAT4"
"686","chr7",73894573,73895278,706,"*",7,5.7370413899076e-06,0.00855791075426485,0.113513539314516,0.0261783835325711,-0.0194541208369876,-0.0133402982900505,"GTF2IRD1"
"687","chr8",30601223,30601878,656,"*",9,1.31961436172885e-06,0.0145829644540046,0.112179576648492,0.0262888769907328,0.00869423747089607,0.00452657650383945,"UBXN8, SNORA7"
"688","chr11",832065,832357,293,"*",2,7.96533850626017e-06,0.0320553723192875,0.0209983574587386,0.0263122865168479,-0.0220081323627035,-0.0150011956098813,"AP006621.8"
"689","chr17",17603531,17603837,307,"*",4,1.308734498932e-05,0.0218610761272827,0.0574841390977791,0.0264352134909849,-0.0243945333774034,-0.0158048880581918,"SNORA69, RAI1"
"690","chr20",44097716,44098724,1009,"*",10,4.89588579352229e-07,0.0048895049037372,0.144001922126472,0.0268191762025452,-0.0160976429980043,-0.00923734777732396,"WFDC2, AL031663.1"
"691","chr19",13001564,13001990,427,"*",9,3.8231170292372e-07,0.0185446271166315,0.0790056952120204,0.0268408706136392,0.00667894699609224,0.00311293260405903,"GCDH"
"692","chr20",23066944,23067771,828,"*",11,3.50817673782313e-08,0.0167384492899082,0.107525477088735,0.0268726469830788,-0.0288727194969652,-0.00287359152470369,"CD93"
"693","chr11",108338162,108338461,300,"*",9,1.03839164262843e-06,0.00932082026304591,0.118312865988067,0.0270143645654274,0.0106635721258086,0.00488276011585822,"C11orf65"
"694","chr7",128116967,128117206,240,"*",3,1.44656667811096e-05,0.0115252307111271,0.0871241376516297,0.0271188881483548,0.0108222135866855,0.00523400267228647,"RP11-212P7.3, METTL2B"
"695","chr9",139889616,139890188,573,"*",3,2.32050665898823e-05,0.0132465507958597,0.0717757310432608,0.0271858675181481,-0.0233500304218089,-0.0202748326144704,"CLIC3"
"696","chr1",155948742,155949012,271,"*",3,1.26799732894531e-05,0.0312872422049099,0.0438179678282895,0.0273019505349894,0.00806002236030606,0.00490953394111137,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, RP11-336K24.12, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, ARHGEF2, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"697","chr3",32544076,32544162,87,"*",3,2.63233195562152e-05,0.0116204185130271,0.0904603873942859,0.0277178219522715,0.00960213802308564,0.00682852378238388,"U7, SNORA81, SNORD5, CMTM6, SNORD38, SNORD63, Metazoa_SRP, SNORA18"
"698","chr1",7887199,7887455,257,"*",3,3.20095281961413e-05,0.0117725744005086,0.0897867380892527,0.0278597270488688,0.0271130211799306,0.0198817554798262,"snoU13, PER3, Y_RNA, SCARNA21, SNORD112, SNORA62, U3, SNORA51, SNORA67, SNORA70, SNORA26, U8, RP3-467L1.4, SCARNA11, SNORA31, SNORA42, SNORA40, snoU109, SNORD60"
"699","chr6",27470541,27471291,751,"*",3,2.25165661201426e-05,0.0147512733067916,0.0733733209142127,0.0280017520272043,0.0116294852961479,0.00674281975611054,"SNORA20"
"700","chr5",180671389,180671896,508,"*",2,2.20070205615979e-06,0.0186273464019878,0.0527759761669152,0.0283720596342853,-0.023596268736166,-0.0101927851443022,"GNB2L1"
"701","chr5",139682347,139682896,550,"*",9,2.29588687289634e-06,0.00841173998420125,0.132661191918207,0.0283733167272844,0.00857008878101502,0.00514562730809965,"SNORA27, SNORA68, SNORA57, 7SK, PFDN1, SNORD45, SNORD95"
"702","chr10",134221855,134222507,653,"*",6,3.28678362079991e-06,0.0077749290861218,0.108353071543258,0.0285229835677898,-0.0171121834149771,-0.0125936278514729,"PWWP2B"
"703","chr12",56323639,56323727,89,"*",2,2.40091813051333e-05,0.020905622951255,0.04504598827335,0.0290033833451882,0.026535591620881,0.0217994315830541,"DGKA, WIBG, snoMe28S-Am2634"
"704","chr2",54197256,54197794,539,"*",5,3.62424279658162e-06,0.0147711807921947,0.0669651125945506,0.0292072026498103,0.00478674362455603,0.00223310837221086,"SNORA73, SNORA64, SNORD75, SNORA74, snR65, 5S_rRNA, SNORA4, SNORD11, SNORA41, SCARNA6, SNORD39, SNORD18, SNORA36, SNORA75, PSME4, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"705","chr12",50677228,50678007,780,"*",9,3.56870327405761e-07,0.0319269316949581,0.087627180247253,0.029432470544413,-0.0179054456372724,0.00231916704200462,"LIMA1, snoMe28S-Am2634"
"706","chr3",129146731,129147397,667,"*",3,9.95916008085375e-06,0.0138104012536159,0.0814244907526537,0.0296318974799529,-0.0340210840586309,-0.0187325178766718,"SNORA33, SNORA81, SNORD66, SNORD2, SNORD5, SNORD63, SNORD61, EFCAB12, Metazoa_SRP, SNORA18, U4"
"707","chr1",247276552,247276647,96,"*",2,3.68664558911979e-06,0.188186780311348,0.0105836854971888,0.0304842484519271,-0.0175184233665189,-0.00932452096394576,"Y_RNA"
"708","chr12",124908112,124908617,506,"*",3,3.566171589356e-05,0.0163612574905898,0.0715137866075363,0.0307525216756899,-0.0259838229540923,-0.0140145004880393,"NCOR2"
"709","chrX",100475082,100475124,43,"*",2,1.7764122462825e-05,0.0220100842053462,0.0486326922801412,0.0309609615062302,-0.0192620933357767,-0.0181358847224226,"DRP2"
"710","chr4",110736273,110736667,395,"*",10,5.86648910293238e-07,0.021092550446841,0.126169882636913,0.0313133617729021,0.0138563960604071,0.00395952201943433,"SNORD50, GAR1, SNORA11, RP11-602N24.3, snoU2_19, SNORD65"
"711","chr12",4382878,4383117,240,"*",4,4.64014373323456e-07,0.107938731855999,0.0259409367836156,0.0314651909366089,0.00639501893131902,0.00336490754952616,"CCND2, CCND2-AS1, CCND2-AS2"
"712","chr17",80194552,80195402,851,"*",6,3.86230092297448e-07,0.0324330442635172,0.0521519290893399,0.0315609384231468,-0.0196604334612787,-0.0106084320315997,"SNORA69, SLC16A3"
"713","chr20",61298096,61298677,582,"*",4,3.15508274760432e-06,0.0266163199324975,0.0513829525514023,0.0317874772166679,-0.0288652999084804,-0.0128224185228418,"SLCO4A1"
"714","chr4",90757139,90757533,395,"*",4,1.17341427487401e-05,0.0403984982133092,0.0294094629257796,0.0319437323152783,-0.0246198335497551,-0.0163636832695612,"SNORD74, SNORD50, SNORA11, SNCA, snoU2_19, SNORD65"
"715","chr20",45985339,45985615,277,"*",5,1.06613250909278e-05,0.017329605757523,0.0876522862672856,0.0319619740386443,0.010851210859074,0.00490214721303804,"ZMYND8"
"716","chr17",46669113,46669781,669,"*",8,5.4486140546158e-07,0.0567657179923429,0.0767556246013273,0.0321612834838278,-0.0442355694813863,-0.018041339884698,"SNORA69, HOXB-AS3, HOXB3, HOXB5"
"717","chr6",31430641,31431969,1329,"*",20,1.39706271935179e-10,0.0148222587719563,0.138748849324337,0.0323406861695745,0.0336522909667144,0.00987841048778674,"HCP5, XXbac-BPG181B23.6, SNORA20"
"718","chr12",7032991,7033146,156,"*",2,2.89513376944883e-06,0.317983925660713,0.0105879370022582,0.0323616984648085,-0.0197062358698148,-0.0102723230383795,NA
"719","chr17",40345673,40346448,776,"*",5,1.18333303936302e-05,0.0332995219001642,0.0893626661219384,0.0324052880904168,-0.0236467039560959,-0.00161642138057125,"SNORA69, GHDC"
